EnsembleID_symbol,Batch1_Control07w_1,Batch1_Control07w_2,Batch1_Control07w_3,Batch1_Control07w_4,Batch1_Control07w_5,Batch1_STZHFD14w_1,Batch1_STZHFD14w_2,Batch1_STZHFD14w_3,Batch1_STZHFD14w_4,Batch1_STZHFD14w_5,Batch1_STZHFD20w_1,Batch1_STZHFD20w_2,Batch1_STZHFD20w_3,Batch1_STZHFD20w_4,Batch1_STZHFD20w_5,Batch1_STZHFD32w_1,Batch1_STZHFD32w_2,Batch1_STZHFD32w_3,Batch1_STZHFD32w_4,Batch1_STZHFD32w_5,Batch1_STZHFD56w_1,Batch1_STZHFD56w_2,Batch1_STZHFD56w_3,Batch1_STZHFD56w_4,Batch1_STZHFD56w_5,Batch1_STZHFD56w_6,Batch1_STZHFD44w_T03,Batch1_STZHFD44w_T04,Batch1_STZHFD44w_T05,Batch1_STZHFD44w_T06,Batch1_STZHFD50w_T07,Batch1_STZHFD50w_T09,Batch1_STZHFD50w_T10,Batch1_STZHFD50w_T11,Batch1_STZHFD56w_T13,Batch1_STZHFD56w_T14,Batch1_STZHFD56w_T18,Batch1_STZHFD56w_T22,Batch1_STZHFD56w_T24,Batch1_STZHFD56w_T25
ENSMUSG00000000093_Tbx2,2.2497411665585365,1.52328613280027,2.3956131755337515,2.137420485004322,2.4762325746012555,2.145951447756104,1.9347382850948114,2.3194206377883133,1.7108427086758837,1.784448963434951,1.6233496718996245,1.354818812453948,1.3668922985577006,1.8560679654441046,1.4923889785329245,2.1741295794591293,2.15553652535999,2.387255144691939,2.3128102393297065,2.1416196619383703,2.665163055094145,2.0889412774239253,1.3435689193176532,1.972600599343354,1.933473346330342,1.4984631247575717,1.796444759994705,2.704750671776684,2.7013072924749912,2.5774956561494173,1.5020192748940648,1.4832843537343892,2.0208068344989942,0.7088166073746086,2.175167638945905,1.713328244858207,1.0573469541909601,2.0366801386927507,1.883925855434737,1.9691180748643717
ENSMUSG00000000094_Tbx4,-4.092862262438445,-4.092862262438445,-4.092862262438445,-4.092862262438445,-4.092862262438445,-4.092862262438445,-4.092862262438445,-4.092862262438445,-4.092862262438445,-3.407383757156198,-2.7526817727624806,-3.443408279962265,-2.9802099059369014,-4.092862262438445,-4.092862262438445,-1.9310433604280524,-2.899948539247788,-1.2589762150870443,-3.5749699464230824,-2.9932305398536703,-1.9315539315341446,-3.1955493747703985,-2.7107571494397873,-4.092862262438446,-3.102002179150387,-4.092862262438445,-2.7362180117464336,-1.0846240256826458,-0.3743578448892011,-2.0042617476794695,-3.5045154064873674,-0.6237337661313862,-2.639337231418701,-1.3784057942668984,-1.0759604539312013,1.5052537064467475,3.647391612226802,-3.1954999727129882,-2.8310234472055513,-3.519994486198413
ENSMUSG00000000120_Ngfr,1.4684826831866358,1.860345671020341,1.9948333314727813,2.1588287153063805,2.0720930570161644,2.328081820420381,2.134032278224075,2.65332468924712,2.2312793731683764,2.0924446514385573,1.7823999590185695,2.394135380399824,2.629857234818999,2.2104494335381504,2.1204981392069557,2.5762894452465157,3.0486242211168064,3.0316334774555047,3.23228150291529,2.4286358691378602,2.7494554972778156,2.948062190427155,2.102717409755348,2.712788688109554,2.5894167911742336,2.4533710513586056,2.4151102060445044,3.2154280446721755,3.086433138536881,3.0785399605894432,0.7242614601987732,2.1741921386217045,2.9450394708938537,-0.02564212904207232,2.2471240487058246,1.491196216346332,-1.9102881974912864,2.0366801386927507,2.1287949665060246,1.3143402756702267
ENSMUSG00000000126_Wnt9a,-1.3166085704066306,-0.8289609670564644,-1.642007836369024,-1.1416110528905692,-1.5972944709790375,-0.6123373432661945,-1.0241908026776707,-0.6776120090786446,-0.7756660118260915,0.1273766551017105,-0.364436754846613,-0.22044852868852652,-0.13584337371529237,-0.7461252529480749,-0.6238245283102406,-1.3602612872596336,-0.29986124291845345,-0.045923145288659324,-0.8903857097765503,-0.5250128536222749,-0.4236017394398011,-0.6439843226822799,-0.6107368093664516,-0.8142089339042136,-0.5860345095827532,-1.3059479275219612,-0.7191682608311958,-1.4175036472268,-0.6156379711200896,-1.5370389553873585,-0.6913771397052374,-0.30400026965602,-1.1820594726181437,-3.5433196144071846,-2.522092435979789,-2.34934876682568,-2.6230731763973933,-1.0340977317280766,-2.1683732283356694,-1.53832884054306
ENSMUSG00000000127_Fer,4.252007859363594,4.219926335718342,3.9937305072466582,3.8803333798145982,4.03017371000925,3.624473590103776,3.955713369733717,3.5181790344277455,3.6563981274303647,3.6722200336705884,3.7574776662699287,3.6989965772823847,3.337240547720557,3.7439216420381207,3.6836292839576235,3.366916692307813,3.2751831636723443,3.3989402329957166,3.5233304511789796,3.3842076411779503,3.3733644681448096,3.4296787243992024,3.723304089627979,3.553063800969396,3.4776101338852,3.363177179131423,3.709113857454318,3.54457183655359,3.398263424921518,3.5153313018834704,3.409064096553936,3.164795191177219,3.371603264618387,3.0609896678200084,3.191537711499072,3.4933592052546367,3.346402339055244,3.628627018281585,3.3985541329257902,3.448167911321203
ENSMUSG00000000131_Xpo6,6.246071558441289,6.338417847494678,6.439867725635069,6.157015167680977,6.307051254665155,6.108000013423432,6.2149452786240875,6.093462255069608,6.118058830575642,6.132825803085962,6.227426257818241,6.198309452716509,6.1381050736711655,6.092394831481405,6.204250291176383,6.113082968091522,6.095320430109151,6.134496789405358,6.284641995379623,6.231015858095404,6.038964311177148,6.012048416228123,6.051751213754887,6.144658352220281,6.198290527411141,6.229240144797581,6.218934485276694,6.080634395141776,6.03193380970579,6.090086884986489,6.556601458534188,6.2980570283877375,6.233800845858826,6.274476910728665,6.179744547071054,6.901134016222087,6.835419429092715,6.6399232687194765,6.235557906627549,6.734364052552873
ENSMUSG00000000134_Tfe3,5.258859382546166,5.219284531715992,5.210964096921895,5.181920298563928,5.295689314449891,5.112678270010165,5.221245838646692,5.319049289141131,5.23688352443535,5.215870272303556,5.411094941160146,5.457523836373061,5.5936370367575865,5.0656814914253765,5.261240630429322,5.3986832069968305,5.399753948453937,5.263976002188931,5.570235014659634,5.586546341621988,5.1855100423789136,5.184058125332375,5.363488249449606,5.345294685913578,5.345180316123365,5.122900405046486,5.3394970837089035,5.159427427394909,5.212068751837843,5.361550747018254,5.727827472651416,5.497274212992592,5.506342866790591,5.765496882017331,5.100637000369334,5.539010951998819,5.708916879825464,5.771693161008222,5.5138994169451205,5.927894721087681
ENSMUSG00000000142_Axin2,3.6949536515933934,3.5484660031245463,2.85310849037303,3.2069872006737628,2.7337869624420192,3.456371892556883,3.220314540945121,3.650423768899269,3.8357649088025263,3.4502605852447585,4.211130092220293,3.9987242607192472,4.245089069967593,3.8179685047144187,3.143239767809197,3.6178560201755396,4.137119228313549,3.8603533615105152,4.131065512322923,3.950930370706194,3.9038210402000915,4.164180517551575,3.5053994870281566,3.512910393088774,3.470096580825927,3.131347939724484,4.588281237711813,3.817376592219752,3.7046862846986177,3.327172005021492,1.8713005752766256,5.9465756725014725,3.1902261740774334,7.207855261911533,2.393826910620281,7.839510709913801,8.013716729429724,1.5309112849765971,2.834264141188783,1.156897241551598
ENSMUSG00000000148_Brat1,3.8505010965450697,3.8885267956998204,3.814063186906765,3.709514818264395,3.631770323615396,4.0005079806163115,3.8695584668932805,3.830203671027607,3.884893570825231,4.031070472401148,3.998015005986221,4.160688935065816,3.8849015227223425,4.081149457990479,3.822542501433191,4.024416614620033,3.7762153624187524,3.9322771876500595,4.036331937091914,3.9818409417910505,3.734908283075893,4.060909021639316,3.8448681658633452,4.110056006172126,3.854657733952319,3.6971502354649504,3.8980028726082376,3.9388807675143505,3.9710181946488587,3.995198380570736,3.8973666797229285,4.016751075180424,3.739450058699575,3.7929548366123655,3.91819943199887,3.839672864821696,4.104166447381659,4.030098535901631,3.814389166758111,3.57116294483785
ENSMUSG00000000149_Gna12,6.850516374327621,6.540176046459271,7.346412569086326,7.077824702150089,6.989052170837376,7.486609025314108,7.335375423880543,7.327074464514965,7.621621856739575,7.664722390956781,7.633303068971211,7.775939235804415,7.501956613996493,7.6972329097600865,7.698374422186299,7.139029711679203,6.816222114341377,6.926003135478473,7.239612653800244,7.326901793736764,6.92870343859143,7.0865618049308265,7.120106528979345,7.029545830282134,6.973616515203404,7.2881463847241195,6.734761114241145,6.8033613765032745,6.74126934638086,6.887066888853938,6.641774965804176,7.285410012870387,6.767010096206784,6.928134985398724,7.750839055402098,7.32724871327939,7.26583100939999,6.029007006950042,6.722978371320879,6.281553548554794
ENSMUSG00000000154_Slc22a18,6.96778259688065,6.452199824064261,6.559822965433761,6.38303321586986,6.384801990437885,6.811850183145978,6.863663188190916,6.85229970743067,6.732071014910599,6.977188443483194,7.005523868153103,6.983491407612118,6.993765672798775,6.897288310478584,6.943066207824321,6.82989605681251,6.586969427096058,6.507689314677548,7.044041736825373,7.165631396076804,6.474193743264537,6.47906452273155,6.499871157741064,6.720617379951332,6.814363558929203,6.613321727823703,6.666681315178681,6.282735553277161,6.613186406158908,6.509350314697947,6.311722273772005,6.687632486953941,6.606557353157377,6.682769550855924,7.39230935635386,6.862068234233412,6.619577676365358,6.376692733291273,6.817179555194142,6.426117457762762
ENSMUSG00000000157_Itgb2l,3.5879530020542054,3.2501741004217317,2.649961901393025,2.7586534484395395,2.6187545952234337,3.557132934192444,3.362611122609325,3.513976088960548,3.4101689626560296,3.082497977231492,3.934493501300655,3.728308830903806,3.7489673483657144,3.6505092900785825,3.428077754981576,3.080414608175566,3.2525422777457793,3.0103510771769275,3.0236265736914,3.029220017984194,2.9527710030665513,3.134006389128128,2.3799688573030733,2.8534133461097357,2.443584800283439,2.866445924295687,3.7684216081138855,3.7948306094517954,3.8661977437839616,3.511316500013667,3.621122239151124,3.3084926408256012,2.514488916454935,3.294639587091685,2.800060386374154,2.7306086268040373,2.709503827815967,3.568420510054668,2.8287290578219633,3.1608006983325656
ENSMUSG00000000159_Igsf5,4.617051262649897,4.61333225951669,4.8026205407226366,4.548972353267848,4.396590501748438,4.729373569792507,4.701006851018231,4.716367686472428,4.737383856283181,4.501914610989637,4.856232653380792,4.79431370519879,4.8483167792995925,4.5303302305364825,4.5262368523607766,4.605385076292378,4.664408758649345,4.4274051840597535,4.680647355439114,4.725214724916435,4.600196155679825,4.651454939804555,4.398114814731899,4.575683825336629,4.571839116602652,4.537957816247456,4.6991199174013305,4.958834382192042,4.858872648650838,4.942733594124885,5.468961890376103,4.699434348197599,4.669974733851137,4.771362584768656,4.617165641379676,4.850547740876636,4.624431558015827,5.586022704180494,4.686889035679683,5.341256169341595
ENSMUSG00000000167_Pih1d2,-0.6405029351140905,-1.3407173888181305,-1.642007836369024,-0.946115608383114,-1.3274595702178562,-0.6123373432661945,-1.4802369491922858,-0.9290286848733849,-0.7756660118260915,-0.9379131201665717,-0.6731090776269202,-1.3517740954428583,-0.9959621139605377,-0.5207643404776526,-1.0246688650034448,-0.5249872920176517,-0.709960854925624,-0.8325521474326616,-0.5325695970061146,-1.2276364722817872,-0.5794207958738324,-0.825935506180339,-0.917749533271942,-0.8839759665327206,-0.30252782422529995,-1.1137317899642034,-0.6485099199308442,-0.5350907724082703,-0.31985465430280935,-0.6652482729858654,-1.2768207013151618,-0.8148133151710948,-1.0242348499592757,0.3575554714956999,-0.706184707744539,-0.5903553496589928,-0.7294776191355155,0.34701189280096084,-0.8620334526066414,-0.9554179478516516
ENSMUSG00000000168_Dlat,5.519370365963322,5.40818240537908,5.7616187628851225,5.6009446757101236,5.625652959380361,5.070686504589434,5.1226080030999235,5.457892648383491,5.13902755209984,5.221394438104407,5.084583408107056,4.913948247778887,4.986483808467698,5.0050827238973055,5.061490699018556,5.0150182887328105,5.296554405306986,5.000302496261032,5.274449963187677,5.273327460145557,5.422197180868868,5.482868703320823,5.282052184941841,5.883066671607406,5.937984921580241,5.50900136772508,5.11799561927975,4.77907508183777,4.798561436509988,4.539495342732283,4.718144346097658,6.022985326907366,5.7593297645479895,6.062692170144599,5.034056254828484,6.3653495730675695,6.6839352602704984,4.777899899033127,5.6472309278107335,4.891596337582722
ENSMUSG00000000171_Sdhd,6.31479312342777,6.562800486466165,6.883472509436178,6.603004944700122,6.686554633688314,6.559463189832955,6.418567283144518,6.745216699566231,6.509811141739353,6.483681016611914,6.374121267983256,6.312791317053009,6.195554576957923,6.334468815170763,6.51791684224562,6.254473364913499,6.2001008907571125,6.03156529330419,6.298624799155813,6.575062878128247,6.304851976452658,6.42958137657657,6.533982899247568,6.437030610499305,6.516345180711478,6.575892099181608,5.7973707152269185,5.879860752811734,5.813897767900548,5.888168094994154,6.106465267200371,6.473864221920464,6.3688917215083976,6.420281185060183,6.308086746867951,6.386389345118649,6.114580199399185,5.765002601697907,6.4230863310060196,6.181187024293377
ENSMUSG00000000182_Fgf23,-4.092862262438445,-4.092862262438445,-1.642007836369024,-3.4502226521635375,-4.092862262438445,-4.092862262438445,-4.092862262438445,-3.4432744041251806,-1.862536523106348,-4.092862262438445,-3.4977310470522056,-1.2340221411554513,-4.092862262438445,-2.9907543280930464,-4.092862262438445,-1.1019848342585592,-1.5778950936953853,-0.3638706302730602,-3.1946742501179055,0.90085714951372,-0.473694524517467,-0.24785402421231312,-1.3082657205251655,-2.5907733032375084,2.048929058259006,-2.785212112282307,1.5632944225286927,1.0358306550643577,-0.9055376063842346,-0.7398449287668917,-2.501138971891389,-1.7363642740356973,-0.3735310520324816,-3.1463235701928425,-0.8792577609635569,-4.092862262438445,-2.058232938688658,-1.3688073822625941,-4.092862262438445,-1.3168153225673342
ENSMUSG00000000184_Ccnd2,4.081339261664404,4.239317932726406,4.45198364553245,4.388336447448719,4.22104543605521,4.619100866111575,4.444888506559577,4.701660406826436,4.727317281353022,4.542200713239556,4.380288705228437,4.400348877192411,4.670634925307343,4.325570790436082,4.276686314568261,5.5754301559575765,5.671301370801779,6.081910001006191,5.513814874721613,5.226344450805545,5.34663249476656,5.177019684798073,4.090538151264891,4.509202417894558,4.926381703332762,4.88612399451928,4.797309003363997,5.762766656926034,5.3114523556409905,5.294215874837069,4.533790205035705,4.932815039004509,5.219224072100858,5.191716316426087,5.686396520344696,4.736002653526307,4.289653811293863,4.9517603464946935,4.99184678431378,5.112589416438562
ENSMUSG00000000194_Gpr107,5.116400505806278,4.850373553691267,4.965613340479173,4.974218527517174,4.947218125084543,5.219024661230077,5.298993419797863,5.178743596656098,4.992623978995259,5.220015378422307,5.197125714466634,5.248336895902719,5.344319910793852,5.070017192585781,5.063190008562374,5.190195550769933,5.007525750831892,5.116406765967383,5.224541862901191,5.198981605883802,4.9914670503213445,5.072530710101394,5.111816971296384,5.116565474010036,5.086047763124199,5.092756082306959,5.288635157652233,5.232083494430903,5.082746689485678,5.350356979601541,5.57635855707648,5.248090006866134,4.840011941369059,5.4493500215124495,5.226124401546864,5.412324935758938,5.327167629482896,5.620529281467781,5.201242270090383,5.527015847859786
ENSMUSG00000000197_Nalcn,-2.975072704401748,-2.809358230955999,-2.3996768451110717,-3.007188863865499,-2.1295032619121868,-2.1582398929352444,-2.381875223019146,-2.381420240131807,-3.0537440970774288,-2.3134171092404636,-2.7526817727624806,-2.6568479668474274,-2.636769710586436,-1.9422884487404966,-2.8644242490693768,-1.183045966941412,-1.1184406851981716,-1.1785690510610842,-2.084578678581347,-2.9932305398536703,-0.23900003361051844,-0.8920693730300661,-4.092862262438445,-1.7358219938550057,-1.4079241875879025,-2.3025209878780015,-1.8780932439896825,-1.1609232932254105,-0.31985465430280935,-2.4288792890746764,-2.7648480327728167,-2.8456928232611607,-1.9301597141503317,-2.1738159671705173,-1.5744488749721797,-1.7067980008296275,-4.092862262438445,-3.575507276537356,-1.2735922960088304,-3.111042586104319
ENSMUSG00000000204_Slfn4,-0.8926411813679345,-1.194784029123712,-1.3738436686697928,-0.946115608383114,-1.4560776130723982,-2.1582398929352444,-1.125409212637336,-0.3987487681175477,-1.2190830912504678,-0.8426139909714067,0.02312971883581596,-1.2340221411554513,-0.19087161347792858,-1.0133258345819296,-0.9135439213156303,0.733124033519843,-0.7705043591624028,0.1536295077029399,0.22920446303388084,0.21889490634417932,-0.952949574303298,-0.825935506180339,-0.6815844724651975,-1.2026414078237158,-0.6500919846356273,-0.5910840889116945,0.6347590974585716,1.0528211682531936,0.41768704202339874,1.3432191348585893,-0.12918797533971996,-1.2952418354643231,-1.267957067239057,-0.38642425892290677,-0.5036334868704854,-1.9925926117702089,-1.540242114994665,1.2986382006061683,-0.14368941025246396,-0.803825526347756
ENSMUSG00000000216_Scnn1g,-4.092862262438445,-4.092862262438445,-4.092862262438445,-4.092862262438445,-4.092862262438445,-4.092862262438445,-4.092862262438445,-4.092862262438445,-1.862536523106348,-2.944598031223751,-2.263804328934548,-3.443408279962265,-1.3247537667553784,-4.092862262438445,-2.8644242490693768,-0.8168172876870886,-1.6903765983869814,0.40915342687153466,-0.16198856681573875,-1.0174154134835078,-1.5628778073142293,-1.5707400753140546,-4.092862262438445,-1.498446235115619,-2.106593943686437,-1.7900030018487165,-2.2442722603031373,-2.9271890229601243,-2.759166415361125,-1.1846823712815706,-4.092862262438445,-2.591209207577175,-1.1009900698537107,-4.092862262438445,0.7837577556686086,-2.1599711379015987,-1.6533628061893997,-4.092862262438445,-2.1683732283356694,-2.1202193892239665
ENSMUSG00000000244_Tspan32,0.02665912210978678,-1.0622657159138247,-0.4230508475055786,-0.773977542034873,-0.13881078626858556,-2.1582398929352444,-0.7572376279025663,-0.9290286848733849,-0.7012676492255944,-1.268633502057956,-0.6731090776269202,-0.6779466923502495,-1.097455474376094,-0.6670283755676574,-0.6238245283102406,0.8599388431413578,0.9204245456765697,0.7949698885360531,0.485392890545432,0.259825424066313,0.32701834820949766,0.19592161234989222,0.3232208002462897,1.1934609430939362,0.41316376141675115,0.09401614613505702,0.516734480320563,0.5769081315236195,0.4494146838181417,0.5427714322133109,0.20215157025447933,0.5400868666114745,0.07328679152022055,0.12573465821946994,0.5305119697289353,0.4354507405897711,0.23090411386157353,0.4032442456505083,0.5907337133727492,0.12042182020867223
ENSMUSG00000000247_Lhx2,1.3375942383724193,1.3438227484759802,1.489322783447016,1.3734740383196236,1.3637925887783122,1.6936657750616286,1.9472553330066433,1.6892421840172855,2.0275959995638377,1.9665235789325486,2.096883361188113,1.6123332262040302,2.1546215734149357,1.842615433944826,1.8001656106264252,1.6961768119380045,2.1877170696966006,2.0122666132058358,2.002438762706732,1.650706326168067,1.8046276076912464,1.9161405426584273,1.7725106480687836,1.6535878055641064,1.6170682535080143,1.716574360403347,1.8704947407231642,1.5954320002198894,1.833264428223965,1.8676373332485785,-0.6913771397052374,1.6893958334576529,1.5669132868413695,1.3703943802756955,-0.025476964122746318,0.6016872297759738,-1.4353498588803038,0.06271034315719382,1.1831251705141428,0.12042182020867223
ENSMUSG00000000253_Gmpr,-0.29880372462422555,-1.0622657159138247,0.9684229984498494,0.4584887386641291,-0.4376529689735113,0.1166877356969944,0.47629297699011064,0.03583363542025138,0.6538156501445753,-0.7532217958015849,-0.3099034298474476,-0.16550046258364412,0.4719642282744872,-0.5920435745482852,-0.4586617808289865,-0.473090483939563,-0.34518633315157765,0.05730068362713976,0.290195394935905,0.042467159303488794,-0.03719675960576386,0.2582257232367223,-0.6815844724651975,-0.2108119183353781,-0.20307995478795923,-0.5910840889116945,0.5471581029497836,0.008445277214983797,0.21110323832094458,0.9029320760752341,0.9169516105934316,-0.25697797219165197,0.8199935238185366,0.1612210497048023,-0.5036334868704854,-0.22286453436845674,-0.3030129144832475,-0.008869399618135924,-0.05916344853514941,0.8490010353112417
